filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
Acrocephalus-arundinaceus-289559.wav,0.31426137685775757,0.02571999654173851,3465.408955269695,2112.2858386571975,5200.626885854053,0.27969180836397056,-357.26593017578125,31.347366333007812,-24.674312591552734,48.06865692138672,-12.155699729919434,19.036624908447266,9.760437965393066,10.682857513427734,10.390650749206543,2.876765727996826,9.349472045898438,16.460590362548828,-10.489631652832031,22.71534538269043,-1.757641315460205,1.7715961933135986,10.301873207092285,0.054849062114953995,2.3921310901641846,9.297353744506836,Acrocephalus
Acrocephalus-arundinaceus-306190.wav,0.4651041328907013,0.005872525740414858,3231.545799907695,1958.5241749246043,5032.569568740325,0.2711491540489551,-388.42376708984375,56.26393127441406,-39.70151138305664,63.91680908203125,-22.219188690185547,16.88673973083496,-2.0682811737060547,12.293747901916504,2.5547268390655518,7.231090068817139,-2.501851797103882,9.508069038391113,-6.792798042297363,7.887650489807129,-1.666956901550293,5.495480537414551,-3.8319685459136963,8.387260437011719,-5.5238728523254395,5.836367607116699,Acrocephalus
Acrocephalus-arundinaceus-316403.wav,0.41361290216445923,0.015030406415462494,3325.520375094199,2034.01579411126,5365.375889639367,0.26232456644253094,-363.941650390625,20.028362274169922,-55.169776916503906,49.18706512451172,8.012846946716309,11.888851165771484,9.51970386505127,18.694446563720703,-5.438198566436768,10.440247535705566,-5.888634204864502,9.88097095489502,-12.227984428405762,8.2484712600708,-7.35828971862793,3.374222993850708,-8.635151863098145,0.21940495073795319,-4.5504326820373535,-5.202431678771973,Acrocephalus
Acrocephalus-arundinaceus-317834.wav,0.4122501015663147,0.02225586213171482,3510.7527392856277,2265.8944761318116,5901.230982730263,0.2697731230650155,-302.196533203125,27.956825256347656,-49.942623138427734,23.217496871948242,-5.293529033660889,-10.541986465454102,-2.532712936401367,10.398070335388184,-12.973820686340332,0.32440802454948425,-1.0063939094543457,6.98322057723999,-4.947798728942871,8.658321380615234,-4.5856404304504395,6.1234612464904785,-3.8938019275665283,3.966879367828369,-6.038594722747803,1.8421272039413452,Acrocephalus
Acrocephalus-arundinaceus-319066.wav,0.059222739189863205,0.002690912690013647,485.4681382064245,227.5296437467928,673.4959274622678,0.04029680848490712,-702.8967895507812,4.296894550323486,-21.55527114868164,5.137376308441162,-1.3004324436187744,-2.2445766925811768,-1.35222327709198,-0.7531223297119141,-1.0850855112075806,-0.9276795983314514,-0.7236728668212891,1.0491865873336792,-0.713167130947113,1.6155197620391846,0.18138021230697632,1.9391056299209595,1.006849765777588,0.673568606376648,0.9355553984642029,1.7237329483032227,Acrocephalus
Acrocephalus-arundinaceus-321516.wav,0.1287907361984253,0.0025196881033480167,1107.4491658836105,607.1202249119501,1682.864823946643,0.09197676809210527,-676.081298828125,-6.735724925994873,-30.51160430908203,-1.8068877458572388,-12.803627967834473,-4.146994113922119,0.1572147160768509,-1.2224557399749756,-3.408517599105835,-0.2571040689945221,-1.2125887870788574,2.4669735431671143,0.21497392654418945,3.074706554412842,-0.9691839814186096,1.3101167678833008,-0.1604849100112915,2.8239548206329346,-0.45783481001853943,0.9254331588745117,Acrocephalus
Bubo-bubo-345648.wav,0.6613314151763916,0.006254936568439007,2364.230429408122,2842.5731476910655,6054.44672292231,0.07345118094523993,-384.2711486816406,91.29925537109375,13.194211959838867,19.036582946777344,-5.233572959899902,13.990582466125488,-1.7557650804519653,14.833955764770508,-0.3335303068161011,16.429996490478516,1.3133635520935059,14.938319206237793,-0.5452853441238403,11.813192367553711,-2.9473609924316406,9.589984893798828,-4.8902907371521,7.009759426116943,-5.381628036499023,7.093417644500732,Bubo
Bubo-bubo-345650.wav,0.6009523868560791,0.00593609781935811,2509.8377285212327,2907.9657637069945,6333.586701667715,0.07962347922310371,-389.6902160644531,85.57376098632812,17.62616539001465,22.087621688842773,-5.240320682525635,9.43786334991455,-6.084061622619629,9.684676170349121,-3.9894495010375977,11.761493682861328,-2.0785646438598633,10.208731651306152,-3.8938465118408203,8.894688606262207,-3.2912449836730957,9.231636047363281,-2.7547647953033447,8.193471908569336,-2.5215377807617188,9.530892372131348,Bubo
Bubo-bubo-345652.wav,0.6967431306838989,0.011205628514289856,1920.1619496243968,2690.661024740855,5184.085319211978,0.03484861769543344,-390.5692138671875,93.4850082397461,8.539706230163574,4.61151647567749,-8.16308307647705,10.711730003356934,-1.8237857818603516,12.194734573364258,3.3326873779296875,18.617374420166016,6.47880220413208,15.605339050292969,4.500709056854248,15.973573684692383,6.12954568862915,14.92522144317627,3.521632432937622,11.802962303161621,2.8949146270751953,11.843704223632812,Bubo
Bubo-bubo-345653.wav,0.6970348954200745,0.007580334786325693,2319.111532612698,2873.4295144169764,6095.4131418706465,0.058253616002321984,-395.2514953613281,87.94036865234375,15.999268531799316,12.076445579528809,-9.222832679748535,10.934027671813965,-2.4498705863952637,11.121040344238281,-1.8594053983688354,14.62832260131836,2.4542572498321533,12.950216293334961,-1.2960325479507446,10.541152954101562,-0.06379982829093933,11.460451126098633,-0.34864866733551025,9.082685470581055,-0.23666168749332428,11.312687873840332,Bubo
